GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US78717,78717,ZCTA5 78717,8576,352,93305,7288,74.7,3.7,90990,10648,4.4,2.1,76016,31068,0,0.4,-,**,16.6,2.5,120668,7784,0.1,0.2,-,**,2.6,1.6,76395,21423,1.6,1.2,34403,37750,12.6,2.6,75380,6934,64.9,3.6,95435,8961,3.4,1.5,41935,34700,57.2,3.2,93250,10021,34.4,3.3,105679,14123,5,1.3,56276,15927,6385,348,103257,6142,61.6,4.5,107484,11596,38.4,4.5,96974,14782,85.3,3.9,112405,9674,10.9,3.3,50763,12048,3.8,2.1,80495,15212,2191,331,58100,7690,58.3,6.8,42540,8672,40.6,7.7,40652,4878,17.7,8.2,77595,43721,41.7,6.8,67474,10597,23.9,6.6,58040,7452,17.8,7.2,79535,11424,19,(X),(X),(X),17.4,(X),(X),(X),22,(X),(X),(X)
8600000US78721,78721,ZCTA5 78721,3999,203,32131,3904,40.5,4.7,37269,8356,39.3,4.6,28833,6201,2.5,1.7,41983,49258,1.6,1.1,58125,19188,0,0.9,-,**,13.2,3.6,24088,4289,3,2,42273,54739,41.3,4.8,25759,6296,14.6,3.4,48302,3966,7.1,2.7,12292,19806,39.3,4.5,39672,4269,30.5,4.2,31512,5095,23.1,3.1,25060,5272,2587,223,33323,3280,46.2,4.9,24033,4579,53.8,4.9,37606,5421,46.9,7.1,42230,6440,37.8,5.8,19322,3077,15.3,5.1,42549,9350,1412,191,23621,4622,53.7,9.2,24821,8982,37.9,8.3,13616,7977,15.8,6.4,65313,16706,46.3,9.2,23051,8503,34.8,9.6,16071,5460,11.5,5.8,48571,9965,37.2,(X),(X),(X),42.2,(X),(X),(X),27.1,(X),(X),(X)
8600000US78722,78722,ZCTA5 78722,2939,136,44917,6925,80.8,3.5,51848,16155,11,2.5,34732,19166,1.1,1.6,-,**,2.4,1.9,26298,25297,0,1.3,-,**,2.3,1.9,19414,10611,2.3,1.8,71645,24121,13.7,4.2,42727,17120,70.7,4.4,54205,18097,8.5,3.2,25817,15090,57.8,4.6,44414,10913,22.4,4,63125,17420,11.3,2.5,53750,21514,1086,165,63517,12168,45.9,8.6,43447,26662,54.1,8.6,73125,25704,62.1,9.9,85761,24397,19.4,7.5,41205,1746,18.5,7.8,17277,32795,1853,185,42635,5085,36.5,7.5,44875,4320,24.1,5.1,39943,6486,12.5,4.9,69750,53582,63.5,7.5,39000,7262,39,8.3,32077,6148,24.5,5.9,70167,14690,28.1,(X),(X),(X),18.5,(X),(X),(X),33.7,(X),(X),(X)
8600000US78723,78723,ZCTA5 78723,11173,314,41869,2298,64.5,2.4,47343,3902,26.7,2.2,32531,4887,0.9,0.6,14886,101294,1.2,0.7,53646,23472,0,0.3,-,**,4.2,1.4,42976,14541,2.6,0.9,59167,48081,34.5,3.1,33861,4756,35.4,2.4,58706,4947,7.7,1.7,17067,7191,47.5,2.6,47524,5940,30.9,2.4,45538,6646,13.9,1.2,40224,5718,6679,403,45701,4833,52.7,3.5,34916,5294,47.3,3.5,59522,5668,56.2,3.6,66324,6714,34.2,3.5,25213,2752,9.6,2.5,31786,9007,4494,336,35385,3101,51.7,4.3,28246,5721,39.4,4,22669,3991,12.3,2.6,59015,20317,48.3,4.3,39551,5758,32.3,4.4,36085,3840,16,3.5,49423,12815,38.4,(X),(X),(X),45.2,(X),(X),(X),27.7,(X),(X),(X)
8600000US78725,78725,ZCTA5 78725,2135,218,52313,7038,45.7,8.5,53831,18013,34.7,8.7,53108,9224,0,1.7,-,**,0,1.7,-,**,0,1.7,-,**,13.5,6.5,46250,25135,6.2,5.5,85357,109805,37,8.9,47139,15282,25.4,5.9,62684,13342,4.3,3.8,50135,11151,44.6,7.8,49103,9465,45.4,8.1,56100,8888,5.7,3.5,56750,63687,1647,217,54628,7330,44.9,9.5,45461,16555,55.1,9.5,65754,15642,57.5,11.6,69858,17057,26.7,8.7,42250,28478,15.8,8.7,37932,11038,488,179,42267,18009,39.3,19.5,32143,24026,28.9,17.6,30842,8596,10.5,12.8,51723,24807,60.7,19.5,50625,19726,38.7,20.9,50125,21586,21.9,18.7,50982,74003,19.9,(X),(X),(X),17,(X),(X),(X),16.6,(X),(X),(X)
8600000US78726,78726,ZCTA5 78726,5364,301,66096,6220,81.9,4.3,64750,8879,5.2,3,39510,28216,1.2,1.6,95956,851,8.7,2,150152,19440,0,0.7,-,**,2.6,2.5,27130,50880,0.5,0.6,157132,66397,14.7,4.5,54979,7974,69.7,5,66085,8519,12.9,3.1,30652,11303,51.1,5.4,65313,8240,32,4.2,98623,16844,4,1.9,61471,60447,3158,302,97500,11505,54,6.9,110956,26607,46,6.9,92360,11716,72.8,7,128382,11992,21.1,7,41507,7855,6.1,4.1,58485,15311,2206,336,43469,11376,49.7,10,38689,6137,39.5,9.4,36549,6553,10.2,5.3,69643,42662,50.3,10,49641,15156,33.1,9.7,47661,17191,17.2,8.5,61625,23677,16.5,(X),(X),(X),19.7,(X),(X),(X),12,(X),(X),(X)
8600000US78727,78727,ZCTA5 78727,12723,328,65687,3544,74.5,2.7,68517,4540,7.5,1.6,34800,13034,0.4,0.4,42411,206196,11.5,1.8,84189,14381,0,0.3,-,**,3.8,1.5,43854,20483,2.5,1,55407,11777,16.6,1.9,54178,4519,62.3,2.8,72337,5244,9.2,2,45485,21613,49.7,2.9,65120,3181,32.9,2.3,86472,10040,8.2,1.4,65469,25749,6646,361,84528,4286,41.9,3.8,74340,10216,58.1,3.8,89486,6222,78.3,3.5,92816,5628,15.7,2.9,48958,12382,6,2.4,67695,36277,6077,403,53308,3777,50.8,4.5,47900,4686,37.6,5.6,41398,6541,13.2,4.2,60078,7431,49.2,4.5,62188,6083,33.5,4.5,52375,8955,15.7,3.4,67401,6195,22.2,(X),(X),(X),24.4,(X),(X),(X),19.7,(X),(X),(X)
8600000US78728,78728,ZCTA5 78728,9586,383,47405,4524,66.5,4.1,52767,5712,15,3.1,39878,6754,1.5,1,22986,23545,8.6,1.8,63583,26034,0.4,0.6,-,**,4,1.6,38301,3291,4.1,2.3,50960,4543,23.4,3.7,39473,5375,48.8,3.7,58135,7078,12.1,3,25656,7602,53.8,4,53417,3173,23.7,2.6,56859,11224,10.4,1.5,34091,6305,4656,434,59922,6319,53.5,4.6,44575,5954,46.5,4.6,74375,6788,70.6,4.6,76449,6670,22,4.7,34368,2986,7.4,2.8,38783,14938,4930,460,40063,5383,53.3,5.4,31622,3144,42.8,5.4,31327,4279,10.6,4,37630,23581,46.7,5.4,47847,5438,30.8,5.3,43958,4294,15.9,5.3,51966,9138,26.6,(X),(X),(X),26.1,(X),(X),(X),26.2,(X),(X),(X)
8600000US78729,78729,ZCTA5 78729,12400,380,57358,5033,79.6,2.5,58641,5789,9.2,2.3,44500,4691,0.1,0.2,-,**,7.8,1.5,63380,14483,0,0.3,-,**,1,0.7,61017,38019,2.3,1,56438,72220,13.5,2.3,56000,23500,67.6,3,59060,6103,7.2,1.9,35814,8848,49.9,3.3,58634,5647,35,3,63151,6020,8,1.2,53826,13934,6775,446,71920,6993,51.4,4.3,69176,8270,48.6,4.3,75644,9585,67.3,4.4,86071,6157,23.4,4.6,42207,9694,9.4,3.5,42131,8956,5625,491,44107,3079,58.9,5.1,41816,5251,47,5,38382,3709,12,3.8,67648,9171,41.1,5.1,45653,4962,34.8,4.9,43179,4290,6.3,2.3,60545,10040,19.8,(X),(X),(X),24.1,(X),(X),(X),13.1,(X),(X),(X)
8600000US78731,78731,ZCTA5 78731,11983,347,78265,6444,85.8,2.2,86540,4209,1.9,1.1,86058,64961,0.3,0.5,-,**,9.4,1.9,26273,11208,0.2,0.3,-,**,1,0.7,45867,18017,1.4,0.7,66250,83460,7.6,1.7,62827,19106,80.1,2.4,87421,4737,9.3,2.2,19911,8619,35.1,2.6,64934,15779,33.6,1.7,118819,20842,22,1.2,65347,13197,6164,360,128849,8734,41.6,3,136581,17066,58.4,3,124511,16047,86.5,2.6,142747,10956,9.9,2.4,47957,9953,3.6,1.6,64167,28595,5819,462,45250,5086,56.4,5.1,41277,3997,45.4,5.1,41168,3666,11,2.7,46250,20407,43.6,5.1,52551,10312,33.9,4.4,49656,9212,9.7,3.1,78661,31941,22.1,(X),(X),(X),16.2,(X),(X),(X),28.3,(X),(X),(X)
8600000US78733,78733,ZCTA5 78733,3133,182,124831,9214,90,2.4,122036,6678,0,1.2,-,**,0,1.2,-,**,7.9,2.3,181316,7098,0,1.2,-,**,0.6,0.7,4773,276466,1.4,1.3,141172,156979,6.1,2.7,104821,19006,84.5,3.6,123378,7777,0.4,0.5,-,**,37.2,5.4,139414,28246,54,5.6,124338,22803,8.5,2.4,81759,17692,2625,207,148438,25249,63,5.3,170625,24775,37,5.3,120603,20587,88.8,4.2,158250,27108,10.7,4.2,61887,9200,0.5,0.6,121944,44810,508,150,34464,14096,72.4,16.7,33795,2542,60.6,17,33371,4250,11.8,9,130658,73160,27.6,16.7,62625,34813,22.8,14,58036,36946,4.7,7.5,-,**,24,(X),(X),(X),24.3,(X),(X),(X),21.7,(X),(X),(X)
8600000US78735,78735,ZCTA5 78735,7131,253,74571,8384,87.2,2.5,74112,10328,1.4,1.2,73681,94248,0,0.5,-,**,5.5,1.6,101563,15040,0,0.5,-,**,4.2,1.5,45867,19346,1.8,1.1,40972,49326,13,2.9,49911,10992,78.7,3.7,78274,7256,4.4,1.8,34203,9279,41.8,3.6,74609,10746,34.5,3.6,116224,14195,19.3,2.4,50682,12697,4023,340,117835,14659,50.9,5.2,102118,19037,49.1,5.2,137500,26944,83.3,4.3,135449,19176,11.8,4.2,46224,26190,4.9,2.9,85880,35815,3108,310,45082,4848,65.7,6.9,42776,6106,54.6,7,35754,11067,11.1,4.7,64345,22942,34.3,6.9,54650,12010,27.3,6.4,50112,17893,7,3.7,86691,21639,19.5,(X),(X),(X),21.5,(X),(X),(X),16.6,(X),(X),(X)
8600000US78736,78736,ZCTA5 78736,2872,173,84375,7394,92.7,3,84310,8932,0,1.3,-,**,0,1.3,-,**,4.2,2,121167,102173,0,1.3,-,**,0.9,1.3,-,**,2.3,1.7,85515,24968,11.6,4.3,88102,28761,82.6,4.5,83319,9017,0,1.3,-,**,32.8,3.7,89172,6535,46.4,4.5,88557,5636,20.8,3.6,50952,24047,1916,185,88795,3580,33.2,5.3,97250,12612,66.8,5.3,83095,10218,87.4,7,91506,7326,9.6,6.1,40278,18693,3,3.4,78417,39634,956,202,44146,13818,54,10.8,36480,4566,47,11.3,35378,8702,7,6.9,182674,129321,46,10.8,83816,56430,35.1,10.9,51611,48221,10.9,6.5,120833,48356,24.8,(X),(X),(X),21.1,(X),(X),(X),27.3,(X),(X),(X)
8600000US78738,78738,ZCTA5 78738,4174,183,126233,10601,92.5,2.1,122321,11829,0.7,0.9,26591,19773,0,0.9,-,**,5.5,2.2,172228,92117,0,0.9,-,**,0.4,0.6,-,**,0.9,0.5,166538,110510,7.8,3.3,105769,101749,85.1,3.4,122366,11859,0.8,0.6,59250,29487,38,3.7,133988,24651,44.6,4,150625,28113,16.6,2.7,66723,11819,3579,175,144472,11666,54.2,4,151016,14089,45.8,4,131600,17076,92.2,2.8,149515,12226,6.2,2.6,70357,24008,1.6,1.3,157614,141886,595,146,55703,8849,62.2,10.5,46696,9360,58,10.1,46295,8730,4.2,3.7,56406,135302,37.8,10.5,73688,30916,32.4,9.4,66964,55969,5.4,6,73875,11999,22.2,(X),(X),(X),22.6,(X),(X),(X),20,(X),(X),(X)
8600000US78739,78739,ZCTA5 78739,5429,206,126525,12519,85.5,3.1,128246,14195,1.1,0.8,195610,106318,0.9,0.9,39135,96995,6.3,2,116964,41137,0,0.7,-,**,2,1.2,153828,66538,4.1,2.4,104531,142055,11.7,2.6,155132,33227,75.9,4,126765,13978,0.6,0.6,191838,25206,44.6,3.1,126736,20065,44.1,3.3,142045,26757,10.8,1.9,75903,23526,4779,226,137936,13186,62.5,3.5,134688,17865,37.5,3.5,139745,23972,87.5,4.7,147793,10023,9.2,3.4,86130,10627,3.3,2.9,81675,27655,650,215,53894,14057,62.9,17.1,52620,23994,59.7,16.8,51071,29623,3.2,4,123125,74476,37.1,17.1,80625,68647,30,16.9,55875,91571,7.1,6.1,136389,70103,19.4,(X),(X),(X),19.1,(X),(X),(X),21.8,(X),(X),(X)
8600000US78741,78741,ZCTA5 78741,18727,459,30183,1392,58.2,2.4,31061,1874,9.6,1.5,26776,6562,0.6,0.4,20231,30664,4.8,1.2,25800,10072,0.7,0.6,37431,19184,22.9,2,28835,3804,3.2,1,23261,16278,50.1,2.3,28031,2574,32.4,2.3,35109,3326,26,1.9,19248,2320,50.4,2.7,32283,2417,18.7,2,35267,2806,5,0.7,32928,3771,7658,498,29321,2732,57.4,4.1,21008,2307,42.6,4.1,38985,4608,39.6,3.9,38434,4474,40.7,3.9,18768,5959,19.8,3.6,25938,5171,11069,540,28283,2536,42.4,3.2,23618,3048,26.4,2.6,22860,3171,16,2.4,24671,9831,57.6,3.2,30871,2173,32.9,3.1,23936,2896,24.7,3.2,43325,6720,22,(X),(X),(X),21.3,(X),(X),(X),19.6,(X),(X),(X)
8600000US78744,78744,ZCTA5 78744,13157,356,41056,1542,55.3,2.9,42710,2728,10.6,1.6,43077,9805,1,0.8,46250,41551,0.6,0.4,59565,26733,0.1,0.1,-,**,30,2.8,37122,4843,2.4,1.2,37604,15654,63.6,2.4,39287,3141,24.3,1.8,45274,3234,8.7,1.9,27548,8893,50.7,2.8,38381,3917,33.1,2.9,50643,3183,7.5,1.5,51343,13179,9424,429,39799,2289,59,3.3,30401,2913,41,3.3,50210,4854,58.6,3.9,44700,3717,28.8,4.1,26399,3373,12.6,2.9,42620,8130,3733,316,38887,6102,45.4,4.8,41045,5801,32.9,4.6,31591,8670,12.5,3.3,47194,9879,54.6,4.8,36832,8105,34.6,4.4,31833,5157,20,4.4,64444,15633,24.6,(X),(X),(X),26.8,(X),(X),(X),14.4,(X),(X),(X)
8600000US78745,78745,ZCTA5 78745,24206,456,49243,2513,86.5,1.6,50947,3240,4.5,0.9,39453,5924,0.6,0.4,49457,14770,2,0.6,39500,20663,0,0.2,-,**,5.1,1.1,37708,6045,1.3,0.5,36136,23902,30.8,1.9,42019,3414,61.7,2,55754,4279,6.9,1.3,25766,8041,47.5,2.1,51182,4503,32.8,1.7,56953,3549,12.8,0.8,45060,3107,12251,624,60141,3595,40.4,2.8,45712,5081,59.6,2.8,67647,4199,67.4,3,72020,5440,24.5,2.6,36667,4623,8.1,1.7,43789,12733,11955,603,41406,2035,49.4,2.8,38005,3214,36.9,3.3,31077,2040,12.6,2.3,71500,12333,50.6,2.8,43410,2306,34,3.1,36954,3624,16.6,2.8,61806,10756,23.2,(X),(X),(X),24.7,(X),(X),(X),21.1,(X),(X),(X)
8600000US78746,78746,ZCTA5 78746,10808,207,125327,7104,90.7,1.9,127534,7610,0.5,0.4,135764,63361,0.1,0.2,-,**,6.1,1.4,128417,34429,0,0.3,-,**,1.6,1,57219,63827,1.1,0.7,120208,54900,7.5,1.7,89973,15671,85,2.2,130475,8883,2.5,0.9,30040,3625,33.8,2.1,97222,21430,47.2,2,177879,19381,16.5,1.5,83750,11333,7427,240,167295,11162,47.9,3.1,191996,20201,52.1,3.1,149135,11400,90.7,2.1,181652,14706,5.7,1.7,48200,13710,3.5,1.4,57423,50381,3381,276,62697,7259,55.6,4.5,52102,9227,50.7,4.7,51686,10544,4.9,2.1,53448,22311,44.4,4.5,85545,11717,35,4.4,85023,16952,9.4,3.1,95037,31739,26,(X),(X),(X),29,(X),(X),(X),19.2,(X),(X),(X)
8600000US78748,78748,ZCTA5 78748,15536,379,65889,2883,84.5,2.3,65685,3566,4.9,1.4,55394,20867,0.2,0.2,25789,11128,3,0.9,67500,14015,0.1,0.2,-,**,5.9,1.6,70333,4745,1.5,0.6,97841,43807,28,2.4,64844,5696,63.5,2.5,68890,5843,7.2,1.5,30673,12211,49.5,2.5,72138,4703,34.3,2.5,73036,6323,8.9,1.1,51429,13246,9618,450,77244,5374,51.6,3.3,78049,6979,48.4,3.3,74990,7529,72,3.1,89435,8294,19.9,2.8,39477,5746,8.1,2.1,41677,5250,5918,359,51493,4446,54,4.8,46708,3434,34,4,42686,6909,20,3.7,59688,11882,46,4.8,58849,3798,28.7,4,55220,6107,17.3,3.9,65016,9079,15.2,(X),(X),(X),13.8,(X),(X),(X),15.4,(X),(X),(X)
8600000US78749,78749,ZCTA5 78749,13975,319,80956,2831,85.1,1.9,82083,3820,3.8,1.4,62523,12376,0.7,0.4,116196,51859,6.5,1.2,73611,15404,0,0.3,-,**,2.2,0.8,87250,12998,1.7,0.9,80509,26950,15.3,2.1,78571,10931,72.4,2.5,83097,4557,4.4,1.4,40300,9593,46.5,2,84301,6753,38.7,1.9,92721,10182,10.4,1.2,55532,6717,8762,359,101071,4754,55,3,100938,6329,45,3,101250,10884,81.5,3,111150,6383,14.4,2.5,49792,9780,4.1,1.7,62381,45817,5213,368,56003,6407,50.4,5.3,48618,4325,39.5,4.4,43673,5273,10.9,3.5,66389,11120,49.6,5.3,66200,5905,31,4.4,58787,8999,18.6,4.1,70889,5399,16,(X),(X),(X),16.2,(X),(X),(X),15.8,(X),(X),(X)
8600000US78751,78751,ZCTA5 78751,7715,278,38624,2521,84.7,3.2,40717,4353,2.1,1.4,39524,35863,0,0.5,-,**,5.7,2.1,22273,23432,0,0.5,-,**,3.5,1.3,15149,6990,3.9,1.5,17014,11019,12.4,2.5,25521,9259,76.1,3.6,42422,5722,21.5,3.5,20024,6692,53.4,4.3,49944,7278,20.3,3.2,50640,16616,4.8,1.3,39207,7541,1757,244,76808,14463,48.2,6.6,76587,20197,51.8,6.6,77000,19382,73.5,6.6,89643,13715,16.4,5.5,12639,11098,10.1,5.3,33583,25247,5958,325,29856,5338,44.3,4.2,25806,4749,29.9,3.8,22286,7628,14.4,2.9,37932,15368,55.7,4.2,36841,6438,34,4.6,26349,4182,21.7,4.2,57426,13133,27.2,(X),(X),(X),18.8,(X),(X),(X),29.7,(X),(X),(X)
8600000US78752,78752,ZCTA5 78752,7140,327,33271,3489,69.6,3.6,35343,5924,16.8,3,24985,3391,0.7,0.7,49698,71013,3.6,1.6,38295,65437,0,0.5,-,**,7.7,2.5,36071,4807,1.7,1.1,48450,10075,43.2,4.5,29538,3201,35,3.7,44593,5388,11.8,2.5,22206,19163,50.6,4.4,32949,4501,26,3.5,36324,5317,11.5,1.9,33977,8610,3646,350,34003,3740,48.4,6.8,21374,2672,51.6,6.8,45907,7374,51.5,6.8,39443,5435,33.8,6.1,22341,8150,14.7,4.9,34837,22215,3494,349,30212,4252,41.6,5.6,32143,8290,32.1,4.5,26230,7840,9.5,4.4,48529,25658,58.4,5.6,29690,4099,40.3,5.9,26649,4399,18.1,4.6,70204,25969,45.2,(X),(X),(X),51.7,(X),(X),(X),37.3,(X),(X),(X)
8600000US78753,78753,ZCTA5 78753,18127,508,39593,2437,56.7,2.5,42470,2747,15.4,1.8,35607,4807,0.8,0.5,53547,25955,6.3,1,41036,12217,0.5,0.7,-,**,18.4,2.3,35696,4265,2,0.6,49911,23225,46.7,2.1,34606,2503,29.8,1.8,52176,4385,8.7,1.6,29590,4794,50.6,2.6,39134,3810,32.8,2.3,45313,3729,7.9,1.2,32973,3024,11527,475,37985,2718,60,3.1,31949,3485,40,3.1,52024,4532,56.6,3.1,47519,6578,30.5,3.2,29867,2153,12.9,2.8,28177,3774,6600,495,37390,5020,43.1,4,33393,1796,31.9,3.6,30611,5394,11.2,3.1,63125,20400,56.9,4,42808,3134,37.6,3.9,32917,9000,19.3,3.6,53904,7674,31.3,(X),(X),(X),34.8,(X),(X),(X),24.5,(X),(X),(X)
8600000US78756,78756,ZCTA5 78756,4260,210,59685,8746,90.6,3.4,68158,12850,3.3,2.3,22868,37476,0,0.9,-,**,4.1,2.4,50135,4862,0.5,0.9,-,**,0.8,1.4,-,**,0.7,1,-,**,9,4.2,44847,20119,82.7,5.4,71518,12612,6,2.8,42989,35450,51.9,4.5,75017,22827,33.8,4.1,59477,15544,8.3,1.6,34408,20972,1623,227,105337,13413,46.3,8.2,104934,31800,53.7,8.2,106023,22062,83.6,6.5,113153,17904,11.2,5.6,59534,26526,5.2,3.2,87361,82291,2637,253,42606,7046,39.8,7,45350,12824,34.2,6.8,43958,14841,5.6,3,75093,44975,60.2,7,39219,5889,46.9,7.3,37147,3967,13.3,5.3,65795,33691,24.4,(X),(X),(X),30.1,(X),(X),(X),20.9,(X),(X),(X)
8600000US78757,78757,ZCTA5 78757,10528,244,55156,2945,87.7,2.7,57129,3279,1.3,0.7,16889,26036,0,0.4,-,**,2.8,1,102019,11069,0,0.4,-,**,7.2,2.4,37258,3473,0.9,0.6,76587,34556,15,2.6,37696,4044,80.9,2.8,58558,3681,5,1.5,19256,2727,44.5,2.7,64646,5080,32.5,2.5,60516,5543,17.9,1.5,39563,6020,5229,343,72574,7839,43.5,4.6,67095,19632,56.5,4.6,73647,9236,73.1,4.7,90417,8357,16.8,3.6,35452,10627,10,3.5,41726,8536,5299,353,40654,4014,57.3,4.3,39091,5242,42.4,4.2,35148,4731,14.9,3.8,58229,15807,42.7,4.3,41811,5957,32.8,4.7,40625,5455,9.9,3.4,67578,43134,23.3,(X),(X),(X),23.8,(X),(X),(X),22.8,(X),(X),(X)
8600000US78758,78758,ZCTA5 78758,17525,398,41792,2207,59.2,2.2,46193,5511,14.5,1.7,30378,4399,0.4,0.4,27733,11181,6.8,1.3,71110,6597,0.2,0.4,-,**,16.6,1.9,34879,4193,2.2,0.7,32201,27952,33.5,2,35726,3618,43.2,2.1,52220,4274,9.4,1.6,25653,4548,53.8,2.2,43946,2797,28.9,1.9,44059,4707,7.9,0.9,36071,9777,9981,474,41466,4061,50.7,3.1,31662,2757,49.3,3.1,55565,5996,57.1,3,62217,4787,29.7,2.9,21865,3947,13.2,3.1,35175,5446,7544,456,37228,2561,45.7,3.4,31137,1742,35.8,3.3,29113,3860,10,2.1,58145,19378,54.3,3.4,44163,6386,37.2,3.7,40302,6578,17.1,3,67944,11031,28.3,(X),(X),(X),27.5,(X),(X),(X),26.8,(X),(X),(X)
8600000US78759,78759,ZCTA5 78759,19935,399,65672,2957,82,1.8,66806,3966,3.5,1,44899,13672,0.1,0.2,44375,350851,9.6,1.3,83142,15923,0,0.2,-,**,3,1,39479,14091,1.7,0.6,60023,7561,9,1.4,55369,10510,76.2,2,67699,3581,8.5,1.3,27452,6876,42.5,1.9,64920,4447,35,1.6,97241,8978,13.9,1,59030,7991,9500,437,105860,4581,43.3,3.1,105357,7650,56.7,3.1,106587,6819,81.2,2.6,115155,5558,13.4,2.4,43246,10101,5.5,1.9,70179,24860,10435,485,44548,2485,49,3.4,40882,3366,42.3,3.2,38272,4662,6.7,1.4,66927,13350,51,3.4,51588,9496,40.4,3.9,46097,8317,10.7,2.2,61225,10494,18.7,(X),(X),(X),21.1,(X),(X),(X),16,(X),(X),(X)
