GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US78634,78634,ZCTA5 78634,7026,376,69903,5763,83.7,2.9,70649,5622,10.2,2.3,60556,17889,0.7,0.8,118264,90772,0.4,0.3,94318,25031,0,0.5,-,**,4.5,2.1,53832,24025,0.3,0.5,49297,62709,19.8,3.1,70815,10326,68,3.8,70750,6197,3.8,1.9,60953,21779,58.2,3.8,70195,7540,29.6,3.2,84281,4715,8.4,2.8,39057,12173,5897,353,70970,4302,58.8,5,66996,6169,41.2,5,76875,12036,80.2,4.3,78571,8567,16,3.9,43961,4979,3.8,1.9,66346,2321,1129,283,43480,12458,53.1,11.7,37619,29659,42.4,12.8,20417,17840,10.7,6.4,87768,32098,46.9,11.7,67431,29955,35.4,11.4,49250,35391,11.4,6.5,91198,22231,18.7,(X),(X),(X),19.2,(X),(X),(X),13.2,(X),(X),(X)
8600000US78640,78640,ZCTA5 78640,11887,546,62235,2672,68.8,3.7,71082,7103,4.2,1.4,50221,21939,0.4,0.3,46810,19342,0.9,0.6,39625,100196,0,0.3,-,**,24.8,3.8,45161,12471,1,0.6,86625,79234,45,3,51523,8268,49.1,2.7,74789,7736,2,0.9,29280,28982,51.2,2.9,71127,8814,39.5,2.9,60163,4940,7.3,1.5,35224,6599,9116,436,64576,8298,61.5,3,63866,9387,38.5,3,67621,10800,77.7,3.6,77493,5366,16.4,3.1,35814,3606,6,1.8,55625,16337,2771,391,46493,6382,48.3,6.9,36583,10036,40.3,7.7,27583,11833,7.9,3.2,52011,19719,51.7,6.9,60951,16151,42.3,7.8,51577,10299,9.4,5.9,100337,17705,40.3,(X),(X),(X),37.6,(X),(X),(X),43.6,(X),(X),(X)
8600000US78641,78641,ZCTA5 78641,14428,572,67683,4736,89,1.9,69543,4744,3.6,1.2,56607,32748,0.3,0.2,88438,57572,1.4,0.6,79787,31609,0,0.3,-,**,4.3,1.4,51645,11363,1.4,0.7,56579,40801,15.8,2.2,53728,5822,77.9,2.5,71816,4122,2.6,1,68160,33012,51.4,2.8,71441,3917,35.2,2.6,73349,6302,10.9,1.5,37121,12224,11433,495,74079,4503,57.5,3.5,75391,6387,42.5,3.5,71617,6637,81.1,3.1,83446,5992,12.9,2.9,43777,5294,6.1,2.1,53686,2643,2995,476,41903,3605,36.6,5.5,42670,15174,28.2,5.6,31144,3648,8.3,3.8,95583,25368,63.4,5.5,41833,3259,52,7.1,40164,5791,11.5,5,85872,33390,21.7,(X),(X),(X),22.4,(X),(X),(X),17.1,(X),(X),(X)
8600000US78642,78642,ZCTA5 78642,2853,214,66612,11252,95.8,2,66100,15460,0.1,0.2,-,**,1.2,1,72115,19891,0,1.3,-,**,0,1.3,-,**,1.7,1.4,66711,41606,1.3,1.1,57292,35608,6.8,2.4,45714,41712,90.6,2.7,68375,17011,2.1,2.1,50781,40970,36.3,4.4,70865,20985,47.1,4.3,82115,11323,14.5,3.5,32841,19621,2355,228,78841,9289,51,4.9,83105,17453,49,4.9,67256,25673,84.3,5.2,87260,10486,11.9,4.9,28042,8215,3.8,2.1,36771,25474,498,129,34352,14091,47.6,12.1,26583,14403,44.6,12.9,25385,13993,3,4,63558,19114,52.4,12.1,43281,29312,46.4,12.1,34141,28369,6,7,98295,70556,24.3,(X),(X),(X),26.2,(X),(X),(X),14.9,(X),(X),(X)
8600000US78645,78645,ZCTA5 78645,4384,331,68095,8673,94.9,2.6,67917,8710,1.3,1.7,155889,137398,0.4,0.6,-,**,0.3,0.4,-,**,0,0.9,-,**,1.2,1.1,12454,58344,2,1.3,83906,170437,5.4,2.3,56833,26033,91.3,3.1,67619,8882,0.6,0.7,114531,173895,25.3,3.7,67380,27490,48.4,3.7,86600,12045,25.7,3.6,55363,16581,3390,280,81859,13341,31.1,5.5,87969,17041,68.9,5.5,79289,12885,88.7,4.4,91292,9653,8.4,3.5,45941,8528,2.9,3,44591,106435,994,225,32969,3590,53.3,12,24167,9457,48.8,12.3,22256,5891,4.5,3.3,88750,71958,46.7,12,44167,12117,38.4,10.7,43611,12226,8.2,8.1,155222,243344,25.3,(X),(X),(X),26.8,(X),(X),(X),20.1,(X),(X),(X)
8600000US78652,78652,ZCTA5 78652,1556,193,79107,13603,88.9,5.4,83370,12740,4.4,3.9,47218,61024,0,2.4,-,**,0.4,0.7,-,**,0,2.4,-,**,5,3.8,28482,52162,1.2,1.3,72500,101698,17.7,5.5,67031,43541,76.3,6.9,82537,15802,2.8,2.6,60577,55662,24.7,8.5,62979,13477,53.3,8.5,95875,28695,19.2,5.2,85658,24355,1230,201,95172,20713,36.7,11,87875,24405,63.3,11,97500,24620,70.6,12.3,98611,14024,24.3,13.1,100139,181181,5.1,3.8,55795,97781,326,114,52500,19631,40.5,18.3,31196,6720,36.2,18,30815,9708,4.3,6.3,53958,12743,59.5,18.3,64397,13211,55.8,18.6,64052,11752,3.7,5.7,148500,75085,19.8,(X),(X),(X),20.9,(X),(X),(X),15.6,(X),(X),(X)
8600000US78664,78664,ZCTA5 78664,18569,568,62283,3098,76.3,2.5,62252,4101,12.3,2.1,53917,14829,0.3,0.3,69000,69673,3.2,0.7,81944,18238,0,0.2,-,**,5.4,1.3,46389,23915,2.4,0.8,83913,42253,26.6,2.3,53375,5870,56.2,2.4,68598,4451,6,1.5,33279,8496,49.5,2.6,67182,4112,36.5,2.2,66820,4911,8,1,44714,9121,12999,620,68097,3874,58.7,2.8,63374,4533,41.3,2.8,72099,3045,74.3,3.2,78965,2833,17.3,2.6,32969,7281,8.4,2.4,51391,24657,5570,587,45833,3824,53.8,5.2,43008,3410,43.8,5.1,40728,5098,9.9,2.4,78011,17356,46.2,5.2,52196,9174,33.2,4.4,46698,6421,13,3.9,73418,14126,20.8,(X),(X),(X),22.8,(X),(X),(X),14.2,(X),(X),(X)
8600000US78665,78665,ZCTA5 78665,10534,455,88436,4361,80.1,3.1,87123,5137,9,2.6,91330,21370,0,0.4,-,**,6.1,1.6,102401,21588,0,0.4,-,**,3.3,1.4,88690,45223,1.3,1,92039,59859,18.3,3.3,73962,17120,65.8,3.7,88744,5447,3.3,1.5,41066,26421,54.3,3.6,90841,6581,36.4,3.8,94342,13309,6,1.9,48906,29182,8551,511,100427,8814,60.1,4.2,101308,10958,39.9,4.2,95521,12200,86.4,3.9,101976,4375,8.2,2.4,50804,19967,5.4,3.5,82625,71523,1983,393,57973,15457,50.7,10.5,34958,10163,46.1,10.5,34322,9965,4.6,3.7,40294,13666,49.3,10.5,61093,1678,34.1,9.9,60128,4489,15.1,7.2,70208,23546,21.8,(X),(X),(X),21,(X),(X),(X),22.8,(X),(X),(X)
8600000US78676,78676,ZCTA5 78676,5223,322,68185,8872,96,2.1,68532,8431,0.9,1.3,-,**,0.9,0.9,70500,101093,0.7,0.9,178594,622,0,0.7,-,**,0.7,0.8,16250,13625,0.8,1,48750,129306,2.8,1.5,30278,41000,93.9,2.4,68730,7964,1,0.9,21324,37064,17.5,3.2,67552,23010,51.1,5.2,76186,14546,30.3,4.4,53327,7957,3564,262,83172,10381,33.4,6.6,83412,15889,66.6,6.6,82778,12896,85.6,6,86555,3507,11.7,5.8,19574,28147,2.7,1.6,49375,81621,1659,319,40234,10576,67.9,9.3,35919,6835,55.6,9,34625,11602,12.3,7.5,37436,42449,32.1,9.3,54674,23482,27.4,8.8,59567,32774,4.6,3.3,44531,20832,31.3,(X),(X),(X),32.8,(X),(X),(X),28.1,(X),(X),(X)
8600000US78681,78681,ZCTA5 78681,17153,396,89900,3616,83.1,1.6,91735,3558,4.2,1.1,64500,14593,1.5,0.7,32451,112353,5.6,1,114635,14133,0.1,0.1,-,**,2.8,0.7,65714,11498,2.7,1,64755,9706,15.4,1.6,63949,7482,71.3,2.1,94918,4184,2.2,1,41528,34915,49,2,91010,4195,40.5,2.3,95455,5314,8.2,1.2,68631,12435,13676,405,99000,5256,62.1,2.3,101311,6784,37.9,2.3,96081,6337,85.5,2.5,107708,3388,10.9,2.2,49412,7284,3.6,1.3,47250,27944,3477,364,53763,5602,56.8,7.1,43457,12176,50.4,7.2,38292,8162,6.4,2.6,84423,49891,43.2,7.1,60299,9941,33.8,6.5,53636,11126,9.4,3.8,94960,49005,20.6,(X),(X),(X),19.8,(X),(X),(X),20.3,(X),(X),(X)
8600000US78701,78701,ZCTA5 78701,3208,305,63484,9480,87.6,5.7,65625,14773,1.5,1.4,23319,9082,0,1.2,-,**,6.3,4.1,69412,195516,0,1.2,-,**,3.1,3.7,16115,3321,1.5,1.4,35987,26476,10.1,4.7,17049,5596,81.1,5.9,73782,13973,14.3,4.9,16402,1517,53.2,5.9,80313,10937,22.1,4.3,85625,75870,10.4,3.2,44762,34487,601,182,127375,90466,6.5,7.4,"250,000+",***,93.5,7.4,125750,72891,93.7,9.4,158456,80514,0,6,-,**,6.3,9.4,108819,31541,2607,296,57276,11216,44.8,6.3,37380,15399,36.1,6.6,37852,26370,8.7,3.7,36579,22094,55.2,6.3,64734,16778,47.1,6.6,63471,9314,8.2,3.9,87950,34536,29,(X),(X),(X),25.1,(X),(X),(X),29.9,(X),(X),(X)
8600000US78702,78702,ZCTA5 78702,7889,269,35350,3534,62,3.4,41560,5130,20,2.3,17932,4276,1.1,0.7,28295,18011,1.2,0.9,42097,6377,0,0.5,-,**,14.7,2.7,28365,7297,1,0.6,29028,32133,44.7,2.9,31368,4794,33.6,2.9,53971,5239,6.8,2.2,12375,13208,43.6,3,46236,6974,30.3,2.4,36007,7537,19.3,2.2,17284,3184,4036,285,39069,3642,53.4,4.2,29656,5398,46.6,4.2,46377,3845,48.5,4.8,57885,6775,37.6,4.3,19089,3989,13.9,3.7,33602,5810,3853,311,26368,3509,52.3,4.7,23160,8287,38.8,4.4,16446,5286,13.5,3.8,57100,20443,47.7,4.7,29737,7644,33.7,5,22063,7929,14,4,66154,18261,37.8,(X),(X),(X),43.1,(X),(X),(X),29.4,(X),(X),(X)
8600000US78703,78703,ZCTA5 78703,8820,382,85379,12264,90.2,1.9,93476,9258,0.7,0.9,19531,33388,0.6,0.5,78846,50143,5.8,1.6,31523,14029,0,0.4,-,**,1.3,0.6,43750,51473,1.4,0.8,48750,74490,8.6,2,61771,9957,82.7,2.4,96052,8660,5.8,1.6,18774,6850,48.7,2.6,70021,7610,32.2,2.5,116029,24523,13.3,1.4,87173,16807,4569,253,129041,16803,45.6,3.6,143227,15442,54.4,3.6,115417,16567,84.3,3.1,144327,12475,10,2.4,49063,26045,5.6,2.5,143750,77861,4251,329,53291,8124,47.3,5.2,50789,6121,36.3,4.6,47235,7445,11,3.5,70417,19604,52.7,5.2,64034,14010,39.3,5.4,43170,12113,13.4,4.2,104667,11790,24.6,(X),(X),(X),26.5,(X),(X),(X),21.5,(X),(X),(X)
8600000US78704,78704,ZCTA5 78704,20749,514,47336,2175,86,1.7,49810,3321,3.5,0.9,26346,6478,0.7,0.4,24286,99984,1.5,0.7,87679,47989,0,0.1,-,**,6.1,1.2,38036,8542,2.2,0.7,31702,8539,23.4,2,35944,3500,69.1,2.4,57298,4427,10,1.3,22421,4483,54.9,1.8,50398,3788,27.2,1.5,58495,10361,7.9,0.5,43317,4485,7709,393,72326,10708,46.6,3.6,46485,13401,53.4,3.6,82231,5951,63.3,3.4,100120,6732,26.3,3.6,20139,3192,10.4,2.3,44619,23940,13040,575,41566,2782,45.8,3.2,36244,3144,34.6,2.8,32463,2835,11.3,1.9,52054,9192,54.2,3.2,46291,3706,40.1,3.4,41891,6675,14,2.4,58167,10069,18.8,(X),(X),(X),20.9,(X),(X),(X),16.7,(X),(X),(X)
8600000US78717,78717,ZCTA5 78717,8276,335,94112,5794,75.3,3.1,92653,9472,5.9,2.1,74135,16413,0,0.5,-,**,15.6,2.5,118787,12803,0.1,0.2,-,**,2.4,1.5,75787,10408,0.7,0.7,67632,31195,12.9,2.8,74612,9017,65.4,3.8,95162,9377,4.5,1.7,29840,31652,59,3.5,94653,7386,31.7,2.8,113466,21246,4.7,1.2,72222,34470,6208,360,105465,7970,63.1,4.4,110258,12400,36.9,4.4,99207,13923,85.9,4.1,118861,11721,11.1,3.4,51556,5664,2.9,1.9,77477,47922,2068,352,55925,7379,58.6,9,43260,9491,42.6,8.7,41406,4673,15.9,7.7,75043,47809,41.4,9,64919,5896,25.7,7.8,56213,9574,15.8,5.5,79512,11951,17.1,(X),(X),(X),17.3,(X),(X),(X),16.7,(X),(X),(X)
8600000US78721,78721,ZCTA5 78721,4069,191,30591,5470,38.5,4.1,37917,8332,38.7,3.9,25714,3834,1.7,1.3,41250,97712,1.1,1,57788,44871,0,0.9,-,**,18.8,4.6,24905,11441,1.1,1.1,38194,63534,42.6,4.9,29769,8675,16.2,4.2,41152,4750,7.4,2.8,11771,21072,44.8,4.8,34333,9839,25.1,4.2,36715,5810,22.7,3.9,21603,5084,2648,222,32725,4705,50.2,6.2,23283,1910,49.8,6.2,41824,5883,42.3,7,41435,6099,40.8,6.6,18585,4937,16.9,4.4,38359,12555,1421,205,20680,6377,50.7,9.4,20432,6680,39.6,9.5,14146,2287,11.1,6,87500,36508,49.3,9.4,21731,10424,39.2,9,16206,4932,10.1,6.2,47550,12097,38.1,(X),(X),(X),46.1,(X),(X),(X),21,(X),(X),(X)
8600000US78722,78722,ZCTA5 78722,2834,160,44798,9073,79,4.4,50767,9455,12,2.9,30278,8263,0.8,1.2,-,**,2.3,2.1,42361,285196,0,1.3,-,**,3.9,2.4,25714,36768,2,1.3,68313,25064,16.2,4.6,52576,23923,67.1,5,49489,12351,9.2,3.9,17328,6587,55.5,5.4,49773,13213,24.2,4.9,60815,15324,11.1,2.6,41458,14080,1011,176,73942,16695,46.3,9,54242,26113,53.7,9,84046,11508,67.4,8.9,85189,11083,19.7,6.7,40464,9653,13,7.8,14728,26169,1823,211,39099,4711,43.4,6.8,37784,7227,32,6.4,36950,6259,11.4,4.7,42000,26487,56.6,6.8,39728,8108,34.3,6.9,33333,8043,22.3,5.6,71463,6269,32.2,(X),(X),(X),24.4,(X),(X),(X),36.5,(X),(X),(X)
